,breed,image_path,annotation_path,xmin,ymin,xmax,ymax
156,japanese-spaniel,images/Images/n02085782-Japanese_spaniel/n02085782_1085.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02085782-Japanese_spaniel/n02085782_1085,10,2,247,323
157,japanese-spaniel,images/Images/n02085782-Japanese_spaniel/n02085782_1143.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02085782-Japanese_spaniel/n02085782_1143,30,3,211,210
158,japanese-spaniel,images/Images/n02085782-Japanese_spaniel/n02085782_1156.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02085782-Japanese_spaniel/n02085782_1156,92,55,423,355
159,japanese-spaniel,images/Images/n02085782-Japanese_spaniel/n02085782_1191.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02085782-Japanese_spaniel/n02085782_1191,133,52,304,297
160,japanese-spaniel,images/Images/n02085782-Japanese_spaniel/n02085782_1224.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02085782-Japanese_spaniel/n02085782_1224,33,28,171,185
161,japanese-spaniel,images/Images/n02085782-Japanese_spaniel/n02085782_126.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02085782-Japanese_spaniel/n02085782_126,43,27,388,346
162,japanese-spaniel,images/Images/n02085782-Japanese_spaniel/n02085782_1267.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02085782-Japanese_spaniel/n02085782_1267,13,5,139,98
163,japanese-spaniel,images/Images/n02085782-Japanese_spaniel/n02085782_1284.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02085782-Japanese_spaniel/n02085782_1284,29,97,539,378
164,japanese-spaniel,images/Images/n02085782-Japanese_spaniel/n02085782_1348.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02085782-Japanese_spaniel/n02085782_1348,2,113,454,379
165,japanese-spaniel,images/Images/n02085782-Japanese_spaniel/n02085782_1350.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02085782-Japanese_spaniel/n02085782_1350,90,16,205,131
166,japanese-spaniel,images/Images/n02085782-Japanese_spaniel/n02085782_1353.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02085782-Japanese_spaniel/n02085782_1353,116,25,299,239
167,japanese-spaniel,images/Images/n02085782-Japanese_spaniel/n02085782_1401.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02085782-Japanese_spaniel/n02085782_1401,16,12,177,150
168,japanese-spaniel,images/Images/n02085782-Japanese_spaniel/n02085782_1425.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02085782-Japanese_spaniel/n02085782_1425,10,2,118,99
169,japanese-spaniel,images/Images/n02085782-Japanese_spaniel/n02085782_143.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02085782-Japanese_spaniel/n02085782_143,0,6,249,268
170,japanese-spaniel,images/Images/n02085782-Japanese_spaniel/n02085782_1434.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02085782-Japanese_spaniel/n02085782_1434,7,24,290,319
171,japanese-spaniel,images/Images/n02085782-Japanese_spaniel/n02085782_1460.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02085782-Japanese_spaniel/n02085782_1460,94,31,305,351
172,japanese-spaniel,images/Images/n02085782-Japanese_spaniel/n02085782_1503.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02085782-Japanese_spaniel/n02085782_1503,26,22,185,287
173,japanese-spaniel,images/Images/n02085782-Japanese_spaniel/n02085782_1521.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02085782-Japanese_spaniel/n02085782_1521,2,3,189,169
174,japanese-spaniel,images/Images/n02085782-Japanese_spaniel/n02085782_1528.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02085782-Japanese_spaniel/n02085782_1528,55,13,274,270
175,japanese-spaniel,images/Images/n02085782-Japanese_spaniel/n02085782_1552.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02085782-Japanese_spaniel/n02085782_1552,0,8,155,229
176,japanese-spaniel,images/Images/n02085782-Japanese_spaniel/n02085782_1600.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02085782-Japanese_spaniel/n02085782_1600,65,5,494,385
177,japanese-spaniel,images/Images/n02085782-Japanese_spaniel/n02085782_1610.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02085782-Japanese_spaniel/n02085782_1610,10,11,248,188
178,japanese-spaniel,images/Images/n02085782-Japanese_spaniel/n02085782_1626.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02085782-Japanese_spaniel/n02085782_1626,24,17,542,481
179,japanese-spaniel,images/Images/n02085782-Japanese_spaniel/n02085782_1656.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02085782-Japanese_spaniel/n02085782_1656,7,5,220,154
180,japanese-spaniel,images/Images/n02085782-Japanese_spaniel/n02085782_1665.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02085782-Japanese_spaniel/n02085782_1665,116,24,182,94
181,japanese-spaniel,images/Images/n02085782-Japanese_spaniel/n02085782_1691.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02085782-Japanese_spaniel/n02085782_1691,24,114,202,268
182,japanese-spaniel,images/Images/n02085782-Japanese_spaniel/n02085782_17.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02085782-Japanese_spaniel/n02085782_17,48,102,367,367
183,japanese-spaniel,images/Images/n02085782-Japanese_spaniel/n02085782_172.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02085782-Japanese_spaniel/n02085782_172,19,22,199,143
184,japanese-spaniel,images/Images/n02085782-Japanese_spaniel/n02085782_1724.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02085782-Japanese_spaniel/n02085782_1724,56,22,499,374
185,japanese-spaniel,images/Images/n02085782-Japanese_spaniel/n02085782_1731.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02085782-Japanese_spaniel/n02085782_1731,23,0,598,435
186,japanese-spaniel,images/Images/n02085782-Japanese_spaniel/n02085782_1750.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02085782-Japanese_spaniel/n02085782_1750,91,55,483,346
187,japanese-spaniel,images/Images/n02085782-Japanese_spaniel/n02085782_1764.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02085782-Japanese_spaniel/n02085782_1764,29,30,370,289
188,japanese-spaniel,images/Images/n02085782-Japanese_spaniel/n02085782_1774.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02085782-Japanese_spaniel/n02085782_1774,0,28,141,149
189,japanese-spaniel,images/Images/n02085782-Japanese_spaniel/n02085782_1778.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02085782-Japanese_spaniel/n02085782_1778,30,103,392,379
190,japanese-spaniel,images/Images/n02085782-Japanese_spaniel/n02085782_1782.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02085782-Japanese_spaniel/n02085782_1782,1,5,292,257
191,japanese-spaniel,images/Images/n02085782-Japanese_spaniel/n02085782_1836.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02085782-Japanese_spaniel/n02085782_1836,192,40,625,597
192,japanese-spaniel,images/Images/n02085782-Japanese_spaniel/n02085782_1848.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02085782-Japanese_spaniel/n02085782_1848,68,1,598,448
193,japanese-spaniel,images/Images/n02085782-Japanese_spaniel/n02085782_1855.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02085782-Japanese_spaniel/n02085782_1855,47,17,362,401
194,japanese-spaniel,images/Images/n02085782-Japanese_spaniel/n02085782_186.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02085782-Japanese_spaniel/n02085782_186,10,25,196,280
195,japanese-spaniel,images/Images/n02085782-Japanese_spaniel/n02085782_1890.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02085782-Japanese_spaniel/n02085782_1890,18,14,157,171
196,japanese-spaniel,images/Images/n02085782-Japanese_spaniel/n02085782_191.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02085782-Japanese_spaniel/n02085782_191,34,15,276,225
197,japanese-spaniel,images/Images/n02085782-Japanese_spaniel/n02085782_1929.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02085782-Japanese_spaniel/n02085782_1929,71,2,192,223
198,japanese-spaniel,images/Images/n02085782-Japanese_spaniel/n02085782_1949.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02085782-Japanese_spaniel/n02085782_1949,15,30,253,223
199,japanese-spaniel,images/Images/n02085782-Japanese_spaniel/n02085782_1964.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02085782-Japanese_spaniel/n02085782_1964,4,33,561,545
200,japanese-spaniel,images/Images/n02085782-Japanese_spaniel/n02085782_2.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02085782-Japanese_spaniel/n02085782_2,74,36,347,253
201,japanese-spaniel,images/Images/n02085782-Japanese_spaniel/n02085782_2010.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02085782-Japanese_spaniel/n02085782_2010,140,42,207,139
202,japanese-spaniel,images/Images/n02085782-Japanese_spaniel/n02085782_2014.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02085782-Japanese_spaniel/n02085782_2014,21,7,179,219
203,japanese-spaniel,images/Images/n02085782-Japanese_spaniel/n02085782_2045.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02085782-Japanese_spaniel/n02085782_2045,4,7,377,285
204,japanese-spaniel,images/Images/n02085782-Japanese_spaniel/n02085782_2074.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02085782-Japanese_spaniel/n02085782_2074,84,36,327,277
205,japanese-spaniel,images/Images/n02085782-Japanese_spaniel/n02085782_2100.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02085782-Japanese_spaniel/n02085782_2100,1,3,284,276
206,japanese-spaniel,images/Images/n02085782-Japanese_spaniel/n02085782_2118.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02085782-Japanese_spaniel/n02085782_2118,64,30,268,260
207,japanese-spaniel,images/Images/n02085782-Japanese_spaniel/n02085782_2128.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02085782-Japanese_spaniel/n02085782_2128,1,1,391,354
208,japanese-spaniel,images/Images/n02085782-Japanese_spaniel/n02085782_2162.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02085782-Japanese_spaniel/n02085782_2162,22,5,160,130
209,japanese-spaniel,images/Images/n02085782-Japanese_spaniel/n02085782_2182.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02085782-Japanese_spaniel/n02085782_2182,23,7,392,276
210,japanese-spaniel,images/Images/n02085782-Japanese_spaniel/n02085782_2207.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02085782-Japanese_spaniel/n02085782_2207,199,32,340,241
211,japanese-spaniel,images/Images/n02085782-Japanese_spaniel/n02085782_2241.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02085782-Japanese_spaniel/n02085782_2241,60,32,302,396
212,japanese-spaniel,images/Images/n02085782-Japanese_spaniel/n02085782_2250.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02085782-Japanese_spaniel/n02085782_2250,6,0,598,792
213,japanese-spaniel,images/Images/n02085782-Japanese_spaniel/n02085782_2255.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02085782-Japanese_spaniel/n02085782_2255,28,13,273,251
214,japanese-spaniel,images/Images/n02085782-Japanese_spaniel/n02085782_2269.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02085782-Japanese_spaniel/n02085782_2269,98,43,252,226
215,japanese-spaniel,images/Images/n02085782-Japanese_spaniel/n02085782_2279.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02085782-Japanese_spaniel/n02085782_2279,50,5,203,206
216,japanese-spaniel,images/Images/n02085782-Japanese_spaniel/n02085782_2293.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02085782-Japanese_spaniel/n02085782_2293,8,2,146,166
217,japanese-spaniel,images/Images/n02085782-Japanese_spaniel/n02085782_23.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02085782-Japanese_spaniel/n02085782_23,73,24,255,255
218,japanese-spaniel,images/Images/n02085782-Japanese_spaniel/n02085782_230.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02085782-Japanese_spaniel/n02085782_230,64,50,201,193
219,japanese-spaniel,images/Images/n02085782-Japanese_spaniel/n02085782_2323.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02085782-Japanese_spaniel/n02085782_2323,13,24,185,131
220,japanese-spaniel,images/Images/n02085782-Japanese_spaniel/n02085782_2345.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02085782-Japanese_spaniel/n02085782_2345,2,28,460,419
221,japanese-spaniel,images/Images/n02085782-Japanese_spaniel/n02085782_2354.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02085782-Japanese_spaniel/n02085782_2354,16,1,350,346
222,japanese-spaniel,images/Images/n02085782-Japanese_spaniel/n02085782_2428.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02085782-Japanese_spaniel/n02085782_2428,18,22,586,798
223,japanese-spaniel,images/Images/n02085782-Japanese_spaniel/n02085782_2459.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02085782-Japanese_spaniel/n02085782_2459,30,23,478,427
224,japanese-spaniel,images/Images/n02085782-Japanese_spaniel/n02085782_2491.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02085782-Japanese_spaniel/n02085782_2491,51,15,342,281
225,japanese-spaniel,images/Images/n02085782-Japanese_spaniel/n02085782_2549.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02085782-Japanese_spaniel/n02085782_2549,30,11,328,367
226,japanese-spaniel,images/Images/n02085782-Japanese_spaniel/n02085782_2584.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02085782-Japanese_spaniel/n02085782_2584,0,57,582,447
227,japanese-spaniel,images/Images/n02085782-Japanese_spaniel/n02085782_2635.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02085782-Japanese_spaniel/n02085782_2635,304,201,638,478
228,japanese-spaniel,images/Images/n02085782-Japanese_spaniel/n02085782_2640.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02085782-Japanese_spaniel/n02085782_2640,22,21,381,253
229,japanese-spaniel,images/Images/n02085782-Japanese_spaniel/n02085782_2655.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02085782-Japanese_spaniel/n02085782_2655,11,8,376,384
230,japanese-spaniel,images/Images/n02085782-Japanese_spaniel/n02085782_267.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02085782-Japanese_spaniel/n02085782_267,65,65,384,344
231,japanese-spaniel,images/Images/n02085782-Japanese_spaniel/n02085782_2690.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02085782-Japanese_spaniel/n02085782_2690,9,4,524,393
232,japanese-spaniel,images/Images/n02085782-Japanese_spaniel/n02085782_2695.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02085782-Japanese_spaniel/n02085782_2695,39,33,158,187
233,japanese-spaniel,images/Images/n02085782-Japanese_spaniel/n02085782_2715.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02085782-Japanese_spaniel/n02085782_2715,62,77,432,539
234,japanese-spaniel,images/Images/n02085782-Japanese_spaniel/n02085782_2762.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02085782-Japanese_spaniel/n02085782_2762,58,67,307,298
235,japanese-spaniel,images/Images/n02085782-Japanese_spaniel/n02085782_2796.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02085782-Japanese_spaniel/n02085782_2796,6,10,375,384
236,japanese-spaniel,images/Images/n02085782-Japanese_spaniel/n02085782_28.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02085782-Japanese_spaniel/n02085782_28,22,7,322,261
237,japanese-spaniel,images/Images/n02085782-Japanese_spaniel/n02085782_2874.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02085782-Japanese_spaniel/n02085782_2874,67,54,283,329
238,japanese-spaniel,images/Images/n02085782-Japanese_spaniel/n02085782_2886.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02085782-Japanese_spaniel/n02085782_2886,27,57,210,266
239,japanese-spaniel,images/Images/n02085782-Japanese_spaniel/n02085782_2914.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02085782-Japanese_spaniel/n02085782_2914,273,57,438,189
240,japanese-spaniel,images/Images/n02085782-Japanese_spaniel/n02085782_2922.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02085782-Japanese_spaniel/n02085782_2922,7,7,196,193
241,japanese-spaniel,images/Images/n02085782-Japanese_spaniel/n02085782_2939.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02085782-Japanese_spaniel/n02085782_2939,177,7,598,270
242,japanese-spaniel,images/Images/n02085782-Japanese_spaniel/n02085782_2978.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02085782-Japanese_spaniel/n02085782_2978,74,11,252,283
243,japanese-spaniel,images/Images/n02085782-Japanese_spaniel/n02085782_3019.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02085782-Japanese_spaniel/n02085782_3019,57,55,122,178
244,japanese-spaniel,images/Images/n02085782-Japanese_spaniel/n02085782_3021.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02085782-Japanese_spaniel/n02085782_3021,2,18,567,464
245,japanese-spaniel,images/Images/n02085782-Japanese_spaniel/n02085782_3030.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02085782-Japanese_spaniel/n02085782_3030,103,76,563,582
246,japanese-spaniel,images/Images/n02085782-Japanese_spaniel/n02085782_3031.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02085782-Japanese_spaniel/n02085782_3031,5,34,114,144
247,japanese-spaniel,images/Images/n02085782-Japanese_spaniel/n02085782_3052.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02085782-Japanese_spaniel/n02085782_3052,42,28,378,347
248,japanese-spaniel,images/Images/n02085782-Japanese_spaniel/n02085782_3065.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02085782-Japanese_spaniel/n02085782_3065,1,1,149,131
249,japanese-spaniel,images/Images/n02085782-Japanese_spaniel/n02085782_3071.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02085782-Japanese_spaniel/n02085782_3071,0,8,92,115
250,japanese-spaniel,images/Images/n02085782-Japanese_spaniel/n02085782_309.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02085782-Japanese_spaniel/n02085782_309,23,7,199,184
251,japanese-spaniel,images/Images/n02085782-Japanese_spaniel/n02085782_3098.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02085782-Japanese_spaniel/n02085782_3098,146,16,332,280
